sample_id,status,error,height,width,ground_truth_bttr,ground_truth_posformer,san_prediction,bttr_exact,bttr_no_limits,posformer_exact,posformer_no_limits,time_ms
ISICal19_1203_em_784,ok,,93,435,f \rightarrow \cos ^ { 2 } { t } - \cos ^ { 2 } { \theta },f \rightarrow \cos ^ { 2 } t - \cos ^ { 2 } \theta,f \rightarrow \cos ^ { 2 } t - \cos ^ { 2 } \theta,0,0,1,1,86.955000
UN19_1028_em_395,ok,,151,425,q ^ { 2 } = \sum _ { a = 1 } ^ { n } ( x ^ { a } ) ^ { 2 },q ^ { 2 } = \sum \limits _ { a = 1 } ^ { n } ( x ^ { a } ) ^ { 2 },q ^ { 2 } = \sum _ { a = 1 } ^ { n } ( x ^ { a } ) ^ { 2 },1,1,0,1,121.652400
UN19_1003_em_42,ok,,121,185,- \frac { 1 } { 2 \sqrt { 3 } },- \frac { 1 } { 2 \sqrt { 3 } },- \frac { 1 } { 2 \sqrt { 3 } },1,1,1,1,31.248100
UN19_1012_em_177,ok,,162,656,( \frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 } 0 0 0 0 ),( \frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 } 0 0 0 0 ),( \frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 } \cos 0 \cos 0 ),0,0,0,0,116.984000
UN19_1026_em_367,ok,,71,184,x ^ { 3 } x ^ { 4 } x ^ { 5 },x ^ { 3 } x ^ { 4 } x ^ { 5 },x ^ { 3 } x ^ { 4 } x ^ { 5 },1,1,1,1,31.255200
UN19wb_1114_em_1087,ok,,130,290,1 - \sum \alpha _ { i },1 - \sum \alpha _ { i },1 - \sum \alpha _ { i },1,1,1,1,79.840100
UN19wb_1121_em_1197,ok,,91,372,\tan ( 2 a ) = ( f _ { x y } / f _ { x x } ),\tan ( 2 a ) = ( f _ { x y } / f _ { x x } ),\tan ( 2 a ) = ( f _ { x } / f _ { n } ),0,0,0,0,44.015100
UN19_1009_em_124,ok,,153,234,\int b = 0,\int b = 0,\int b = 0,1,1,1,1,88.712400
UN19_1050_em_728,ok,,73,333,- n \leq t \leq n,- n \leq t \leq n,- n \leq t \leq n,1,1,1,1,80.978600
UN19_1021_em_287,ok,,73,635,1 + 1 6 + 4 + 2 4 + 8 = 5 3,1 + 1 6 + 4 + 2 4 + 8 = 5 3,1 + 1 6 + ( 1 + 2 1 + 8 = 5 3,0,0,0,0,151.681100
UN19wb_1112_em_1054,ok,,130,318,r + 1 = \sum _ { k } n _ { k },r + 1 = \sum \limits _ { k } n _ { k },r + 1 = \sum _ { k } n _ { k },1,1,0,1,87.491900
UN19wb_1110_em_1026,ok,,116,565,A d S _ { 3 } \times S ^ { 3 } \times S ^ { 3 } \times S ^ { 1 },A d S _ { 3 } \times S ^ { 3 } \times S ^ { 3 } \times S ^ { 1 },A d s _ { 3 } \times S ^ { 3 } \times S ^ { 3 } \times S ^ { 1 },0,0,0,0,103.042600
UN19wb_1115_em_1108,ok,,97,660,3 l - ( e _ { 1 } + e _ { 3 } + e _ { 5 } + 2 e _ { 7 } + e _ { 8 } ),3 l - ( e _ { 1 } + e _ { 3 } + e _ { 5 } + 2 e _ { 7 } + e _ { 8 } ),3 l - ( e _ { 1 } + e _ { 3 } + e _ { s } + 2 e _ { 7 } + e _ { 8 } ),0,0,0,0,122.924900
UN19_1008_em_106,ok,,117,232,\sqrt { n a },\sqrt { n a },\sqrt { n a },1,1,1,1,25.803200
ISICal19_1207_em_843,ok,,116,411,( 9 - 4 - 2 ) \times 9,( 9 - 4 - 2 ) \times 9,( q - 4 - 2 ) \times 9,0,0,0,0,101.430500
UN19_1016_em_222,ok,,193,584,x = - \log ( 1 - y ),x = - \log ( 1 - y ),x = - \log ( 1 - y ),1,1,1,1,169.248200
UN19_1002_em_15,ok,,87,130,x ^ { a } x ^ { b },x ^ { a } x ^ { b },x ^ { a } x ^ { b },1,1,1,1,27.241300
UN19_1010_em_138,ok,,115,552,"[ - a + \frac { i \beta m } 2 , a + \frac { i \beta m } 2 ]","[ - a + \frac { i \beta m } { 2 } , a + \frac { i \beta m } { 2 } ]","I - a + \frac { i \beta _ { n } } { 2 } , a + \frac { i \beta _ { n } } { 2 } ]",0,0,0,0,101.849100
UN19wb_1120_em_1184,ok,,116,499,P = \int d z \sqrt { G _ { i j } d \phi ^ { i } / d z d \phi ^ { j } / d z },P = \int d z \sqrt { G _ { i j } d \phi ^ { i } / d z d \phi ^ { j } / d z },p = \int d z \sqrt { a _ { j } },0,0,0,0,82.014000
UN19wb_1104_em_931,ok,,73,169,b \neq a,b \neq a,b \neq a,1,1,1,1,22.089900
UN19wb_1105_em_956,ok,,116,147,\frac { e } { \sqrt { 2 \pi } },\frac { e } { \sqrt { 2 \pi } },\frac { e } { \sqrt { 2 \pi } },1,1,1,1,85.191100
UN19wb_1111_em_1035,ok,,137,305,0 < \frac { k \sqrt { 2 } } { \sqrt { 1 + k ^ { 2 } } } < 1,0 < \frac { k \sqrt { 2 } } { \sqrt { 1 + k ^ { 2 } } } < 1,o < \frac { k \sqrt { 2 } } { \sqrt { 1 + k ^ { 2 } } } < 1,0,0,0,0,40.957300
UN19_1044_em_637,ok,,228,122,\frac { 4 } { 5 },\frac { 4 } { 5 },\frac { 4 } { 5 },1,1,1,1,203.893300
UN19_1013_em_191,ok,,165,644,A ^ { ( 1 ) } = a \cos \sqrt { 3 t },A ^ { ( 1 ) } = a \cos \sqrt { 3 t },A ^ { ( 1 ) } = a \cos a \cos t,0,0,0,0,93.534600
UN19_1045_em_650,ok,,127,256,\sqrt { y ^ { 2 } } = y,\sqrt { y ^ { 2 } } = y,\sqrt { y ^ { 2 } } = y,1,1,1,1,75.940900
UN19_1004_em_53,ok,,126,315,C \geq 0,C \geq 0,- \sum 0,0,0,0,0,46.445200
UN19_1023_em_328,ok,,130,782,2 h ( 2 h + 1 ) ( 4 h + 1 ) ( 4 h + 3 ),2 h ( 2 h + 1 ) ( 4 h + 1 ) ( 4 h + 3 ),2 h ( 2 x + 1 ) ( 4 h + 1 ) ( 4 h + 3 ),0,0,0,0,156.376700
UN19_1039_em_569,ok,,122,325,x = \tan ^ { 2 } \phi,x = \tan ^ { 2 } \phi,x = \tan ^ { 2 } \phi,1,1,1,1,80.342800
UN19wb_1109_em_1018,ok,,62,218,x = y \tan \theta,x = y \tan \theta,x = y \tan \theta,1,1,1,1,53.234700
UN19_1018_em_251,ok,,94,310,y = \tan ( \theta / 3 ),y = \tan ( \theta / 3 ),y = \tan ( \theta / 3 ),1,1,1,1,30.082600
UN19wb_1120_em_1179,ok,,76,513,a = 3 ( 4 + \sqrt { 1 0 } ) / ( 5 + 1 4 \sqrt { 1 0 } ),a = 3 ( 4 + \sqrt { 1 0 } ) / ( 5 + 1 4 \sqrt { 1 0 } ),a = 3 ( 4 + \sqrt { 1 0 } ) / ( 5 + 1 4 \sqrt { 0 0 } ),0,0,0,0,220.439900
UN19wb_1102_em_913,ok,,125,668,2 h ( x ) = b + \frac { 4 B { \pi } ^ { 2 } { \sqrt { 1 - x } } } { { \sqrt { 1 + 3 x } } } - 4 ( \gamma + \log ( 4 ) ),2 h ( x ) = b + \frac { 4 B \pi ^ { 2 } \sqrt { 1 - x } } { \sqrt { 1 + 3 x } } - 4 ( \gamma + \log ( 4 ) ),2 h ( x ) = b + \frac { 4 B \pi ^ { 2 } \sqrt { 1 - x } } { \sqrt { 1 + 3 x } } - 4 ( y + \log ( x ) ),0,0,0,0,133.296700
UN19_1017_em_239,ok,,242,472,\sum _ { k = 1 } ^ { p } i _ { k } + \sum _ { k = 1 } ^ { q } j _ { k },\sum \limits _ { k = 1 } ^ { p } i _ { k } + \sum \limits _ { k = 1 } ^ { q } j _ { k },\sum _ { k = 1 } ^ { p } i + \sum _ { k = 1 } ^ { q } j k,0,0,0,0,216.236700
UN19_1027_em_381,ok,,118,839,z y ^ { 2 } = 4 x ^ { 3 } - g _ { 2 } z ^ { 2 } x - g _ { 3 } z ^ { 3 },z y ^ { 2 } = 4 x ^ { 3 } - g _ { 2 } z ^ { 2 } x - g _ { 3 } z ^ { 3 },"z y ^ { 2 } = 4 x ^ { 3 } - g _ { 2 } z ^ { 2 } x - g _ { 3 } , z ^ { 3 }",0,0,0,0,73.153400
ISICal19_1207_em_847,ok,,107,260,x ^ { 7 } - x ^ { 8 },x ^ { 7 } - x ^ { 8 },x ^ { 7 } - x ^ { 8 },1,1,1,1,28.500100
UN19wb_1114_em_1083,ok,,152,418,C _ { f } = - i \sin \pi \alpha,C _ { f } = - i \sin \pi \alpha,( f = - i \sin \pi a,0,0,0,0,28.847200
UN19_1026_em_363,ok,,115,202,c = \frac { b - 1 } { b + 1 },c = \frac { b - 1 } { b + 1 },c = \frac { b - 1 } { b + 1 },1,1,1,1,74.147100
UN19wb_1121_em_1193,ok,,74,251,a p = \sin ( a E ) v,a p = \sin ( a E ) v,a p = \sin ( a E ) v,1,1,1,1,27.995600
UN19_1009_em_120,ok,,156,189,+ \frac { 1 } { 5 },+ \frac { 1 } { 5 },+ \frac { 1 } { 5 },1,1,1,1,68.920800
UN19wb_1112_em_1050,ok,,113,380,2 ^ { \frac { n - 2 } { n } } [ \frac { B ( 1 - n ) } { C ( 3 n - 4 ) } ] ^ { \frac { n - 2 } { 2 n } },2 ^ { \frac { n - 2 } { n } } [ \frac { B ( 1 - n ) } { C ( 3 n - 4 ) } ] ^ { \frac { n - 2 } { 2 n } },2 ^ { \frac { n - 2 } { n } } [ \frac { B ( 1 - n ) } { c ( 3 n - 4 ) } ],0,0,0,0,75.695700
UN19wb_1110_em_1022,ok,,129,112,\frac { 6 } { \sqrt { 7 } },\frac { 6 } { \sqrt { 7 } },\frac { 6 } { \sqrt { 7 } },1,1,1,1,188.992600
ISICal19_1203_em_780,ok,,136,388,\frac { 1 } { 6 } ( 2 4 + 9 n + n ^ { 2 } ),\frac { 1 } { 6 } ( 2 4 + 9 n + n ^ { 2 } ),\frac { 1 } { 6 } ( 2 4 + 9 n + n ^ { 2 } ),1,1,1,1,38.812400
UN19_1028_em_391,ok,,142,149,\frac { 8 9 9 } { 5 2 8 },\frac { 8 9 9 } { 5 2 8 },\frac { 8 9 9 } { 5 2 8 },1,1,1,1,88.555000
UN19_1012_em_173,ok,,192,661,h _ { 2 } = \frac { 1 } { 2 } \sum _ { a } \sum _ { i = 1 } ^ { 3 } ( m _ { i } ^ { a } ) ^ { 2 },h _ { 2 } = \frac { 1 } { 2 } \sum \limits _ { a } \sum \limits _ { i = 1 } ^ { 3 } ( m _ { i } ^ { a } ) ^ { 2 },h _ { 2 } = \frac { 1 } { 2 } \sum _ { i = 1 } ^ { a } \sum _ { i = 1 } ^ { 3 } ( m _ { i } ^ { a } ) ^ { 2 },0,0,0,0,147.181400
UN19_1023_em_315,ok,,126,546,e _ { a c } e _ { c b } = e _ { a b },e _ { a c } e _ { c b } = e _ { a b },e _ { a c } e _ { c _ { b } } = e _ { a _ { b } },0,0,0,0,41.420600
UN19_1028_em_404,ok,,137,713,"( 9 . 1 . a ) , ( 9 . 1 . c ) , ( 9 . 1 . e )","( 9 . 1 . a ) , ( 9 . 1 . c ) , ( 9 . 1 . e )","( 9 . 1 . a ) , ( 9 . 1 \cdot c ) , ( 9 . 1 . e )",0,0,0,0,147.830800
UN19_1049_em_709,ok,,167,542,\sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n } = \frac { 1 } { 1 - ( - 1 ) } = \frac { 1 } { 2 },\sum \limits _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n } = \frac { 1 } { 1 - ( - 1 ) } = \frac { 1 } { 2 },\sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n } = \frac { 1 } { 1 - ( - 1 ) } = \frac { 1 } { 2 },1,1,0,1,144.827600
UN19_1002_em_28,ok,,137,458,x y = ( - 1 ) ^ { | x | | y | } y x,x y = ( - 1 ) ^ { | x | | y | } y x,x y = ( - 1 ) ^ { ( x | ( y | } y x,0,0,0,0,95.380900
UN19wb_1118_em_1153,ok,,110,251,e ^ { a + 1 } - e ^ { a },e ^ { a + 1 } - e ^ { a },e ^ { a + 1 } - e ^ { a },1,1,1,1,33.169200
UN19_1010_em_140,ok,,117,302,\frac { n _ { 1 } } { \sin \theta _ { 1 } } = \frac { n _ { 2 } } { \sin \theta _ { 2 } },\frac { n _ { 1 } } { \sin \theta _ { 1 } } = \frac { n _ { 2 } } { \sin \theta _ { 2 } },\frac { n _ { 1 } } { \sin \theta _ { 1 } } = \frac { n _ { 2 } } { \sin \theta _ { 2 } },1,1,1,1,115.691200
UN19_1011_em_162,ok,,79,305,l = 1 \div 1 0,l = 1 \div 1 0,l = 1 \div 1 0,1,1,1,1,53.070500
UN19wb_1116_em_1111,ok,,95,470,x \rightarrow x + \frac { 1 } { 3 } ( 2 a + b ),x \rightarrow x + \frac { 1 } { 3 } ( 2 a + b ),x \rightarrow x + \frac { 1 } { 3 } ( 2 a + b ),1,1,1,1,44.807900
UN19_1031_em_440,ok,,103,610,x ( t ) = x _ { 0 } + x _ { 1 } t + x _ { 2 } t ^ { 2 } + \ldots,x ( t ) = x _ { 0 } + x _ { 1 } t + x _ { 2 } t ^ { 2 } + \ldots,x ( t ) = x _ { 0 } + \alpha _ { 1 } r + x _ { 2 } + ^ { 2 } + \ldots,0,0,0,0,143.568800
UN19_1035_em_509,ok,,140,320,\int d z \int d w,\int d z \int d w,\int d z \int d w,1,1,1,1,78.297100
ISICal19_1211_em_896,ok,,74,410,1 - b x - c x ^ { 2 } \neq 0,1 - b x - c x ^ { 2 } \neq 0,( - b x - c x ^ { 2 } \neq 0,0,0,0,0,86.118200
UN19_1030_em_427,ok,,125,449,c _ { s } ^ { 2 } \geq [ 1 + 2 ( n - 1 ) ] ^ { - 1 },c _ { s } ^ { 2 } \geq [ 1 + 2 ( n - 1 ) ] ^ { - 1 },c _ { s } ^ { 2 } \geq [ 1 + 2 ( n - 1 ) ] ^ { - 1 },1,1,1,1,44.374700
UN19wb_1103_em_928,ok,,87,150,x d x,x d x,x d x,1,1,1,1,77.763400
UN19_1001_em_9,ok,,84,325,[ a b ] = a b - b a,[ a b ] = a b - b a,[ a b ] = a b - b a,1,1,1,1,33.722100
ISICal19_1205_em_815,ok,,143,132,\sqrt { 3 \alpha },\sqrt { 3 \alpha },\sqrt { 3 },0,0,0,0,114.273000
UN19_1032_em_451,ok,,184,515,\frac { 3 . 1 0 } { 1 0 + 2 } = \frac { 1 0 . 1 } { 1 + 3 },\frac { 3 . 1 0 } { 1 0 + 2 } = \frac { 1 0 . 1 } { 1 + 3 },\frac { 3 . 1 0 } { 1 0 + 2 } = \frac { 1 0 . 1 } { 1 + 3 },1,1,1,1,94.273000
UN19_1033_em_473,ok,,141,719,0 = e ^ { - u } + e ^ { u - v - t } + e ^ { - v } + 1,0 = e ^ { - u } + e ^ { u - v - t } + e ^ { - v } + 1,0 = e ^ { - u } + e ^ { u - v - t } + e ^ { - v } + 1,1,1,1,1,98.978900
UN19_1036_em_518,ok,,195,265,a = \sqrt { \frac { 6 \sqrt { 3 } } { 5 } },a = \sqrt { \frac { 6 \sqrt { 3 } } { 5 } },a = \int \frac { 6 \sqrt { 3 } } { 5 },0,0,0,0,106.215600
UN19_1025_em_356,ok,,83,268,a - b + c - d,a - b + c - d,a - b + c - d,1,1,1,1,55.277400
UN19_1020_em_278,ok,,86,655,a = a _ { 0 } + a _ { 1 } + a _ { 2 } + a _ { 3 },a = a _ { 0 } + a _ { 1 } + a _ { 2 } + a _ { 3 },a = a _ { 0 } + a _ { 1 } + a _ { 2 } + a _ { 3 },1,1,1,1,111.522800
UN19_1024_em_331,ok,,132,387,x ^ { 3 } + y ^ { 5 } + z ^ { 2 },x ^ { 3 } + y ^ { 5 } + z ^ { 2 },x ^ { 3 } + y ^ { 5 } + z ^ { 2 },1,1,1,1,40.943600
UN19_1045_em_649,ok,,104,218,- 8 - \frac { 1 } { 8 },- 8 - \frac { 1 } { 8 },- 8 - \frac { 1 } { 8 },1,1,1,1,28.847900
UN19_1013_em_188,ok,,228,309,\int \sqrt { g ^ { ( 2 ) } },\int \sqrt { g ^ { ( 2 ) } },\int \sqrt { a ^ { ( 2 ) } },0,0,0,0,208.649300
UN19wb_1107_em_981,ok,,97,446,1 2 ^ { - 1 } 4 5 3 1 ^ { - 1 } 2 3 ^ { - 1 } 6 ^ { - 1 } 4 ^ { - 1 },1 2 ^ { - 1 } 4 5 3 1 ^ { - 1 } 2 3 ^ { - 1 } 6 ^ { - 1 } 4 ^ { - 1 },1 2 ^ { - 1 } 4 9 3 1 ^ { - 1 } 2 3 ^ { - 1 } 6 ^ { - 1 } 4 ^ { - 1 },0,0,0,0,194.684000
UN19_1005_em_61,ok,,194,697,| \int d ^ { 4 } x A ^ { a } ( x ) | < \infty,| \int d ^ { 4 } x A ^ { a } ( x ) | < \infty,| \int ^ { x } ( x ) ] | < < \infty,0,0,0,0,80.278100
UN19_1007_em_94,ok,,152,120,\frac { 4 } { 7 },\frac { 4 } { 7 },\frac { 4 } { 7 },1,1,1,1,42.782900
UN19_1047_em_687,ok,,135,182,\frac { n } { \sqrt { a _ { 1 } b _ { 1 } } },\frac { n } { \sqrt { a _ { 1 } b _ { 1 } } },"\frac { n } { \sqrt { a , b _ { 1 } } }",0,0,0,0,115.782600
UN19_1018_em_248,ok,,126,391,Y = - \frac { 1 } { 4 } Y _ { ( 3 ) } + \frac { 1 } { 3 } Y _ { ( 2 ) },Y = - \frac { 1 } { 4 } Y _ { ( 3 ) } + \frac { 1 } { 3 } Y _ { ( 2 ) },Y = - \frac { 1 } { 4 } Y _ { 3 } + \frac { 1 } { 3 } Y _ { 2 ) },0,0,0,0,76.646900
UN19_1022_em_313,ok,,147,297,\frac { 2 6 9 \sqrt { \pi } } { 8 1 9 2 } \frac { \alpha } { R ^ { 3 } },\frac { 2 6 9 \sqrt { \pi } } { 8 1 9 2 } \frac { \alpha } { R ^ { 3 } },\frac { 2 6 9 \sqrt { \pi } } { 8 1 9 2 } \frac { a } { R ^ { 3 } },0,0,0,0,140.679800
UN19_1038_em_552,ok,,175,563,- \frac { 1 } { 2 } < a + \frac { 1 } { 2 } < 0,- \frac { 1 } { 2 } < a + \frac { 1 } { 2 } < 0,- \frac { 1 } { 2 } < a + \frac { 1 } { 2 } < 0,1,1,1,1,136.001900
ISICal19_1201_em_757,ok,,105,162,- \frac { 6 4 6 } { 9 },- \frac { 6 4 6 } { 9 },- \frac { 6 4 6 } { 9 },1,1,1,1,65.769300
UN19_1046_em_665,ok,,75,144,x ^ { 6 } - x ^ { 9 },x ^ { 6 } - x ^ { 9 },x ^ { 6 } - x ^ { 3 },0,0,0,0,26.114900
UN19_1019_em_257,ok,,140,770,v ( z ) = z ^ { n + 1 } - ( - 1 ) ^ { n } z ^ { - n + 1 },v ( z ) = z ^ { n + 1 } - ( - 1 ) ^ { n } z ^ { - n + 1 },v ( y ) = z ^ { n + 1 } - ( - 7 ) ^ { n } z ^ { - n + 1 },0,0,0,0,112.243700
UN19wb_1106_em_963,ok,,133,661,( 1 2 5 ) - ( 1 3 5 ) + ( 7 3 5 ) - ( 7 2 5 ) - ( 1 2 4 6 ) - ( 7 3 ),( 1 2 5 ) - ( 1 3 5 ) + ( 7 3 5 ) - ( 7 2 5 ) - ( 1 2 4 6 ) - ( 7 3 ),( 1 2 5 ) - ( 1 3 5 ) + ( 7 3 5 - ( 7 2 5 ) - 1 2 ( 6 ) - 7 3 ),0,0,0,0,101.741800
UN19_1006_em_82,ok,,144,825,"\alpha N _ { f } = \alpha ( \sum _ { I = 1 } ^ { 9 } v _ { I } \gamma _ { I } + \sum _ { i = 1 } ^ { 3 } \frac { i \mu x ^ { i } } { 4 } \{ \gamma _ { i } , \gamma _ { 1 2 3 } \} ) + \alpha ^ { 2 } \mu ^ { 2 } / 4 ^ { 2 }","\alpha N _ { f } = \alpha ( \sum \limits _ { I = 1 } ^ { 9 } v _ { I } \gamma _ { I } + \sum \limits _ { i = 1 } ^ { 3 } \frac { i \mu x ^ { i } } { 4 } \{ \gamma _ { i } , \gamma _ { 1 2 3 } \} ) + \alpha ^ { 2 } \mu ^ { 2 } / 4 ^ { 2 }","\alpha N _ { f } = \alpha ( \sum _ { I = 1 } ^ { 9 } v _ { I } \alpha _ { I } + \sum _ { i = 1 } ^ { 3 } \frac { i \mu _ { i } ^ { i } } { 4 } \{ z _ { i } , \gamma _ { 1 } , s ) + \alpha ^ { 2 } y ^ { 2 } / 4 ^ { 2 }",0,0,0,0,114.044800
UN19_1001_em_12,ok,,93,438,\beta = x _ { 3 } y _ { 3 } - x _ { 1 } y _ { 1 },\beta = x _ { 3 } y _ { 3 } - x _ { 1 } y _ { 1 },\beta = x _ { 3 } y _ { 3 } - x _ { 1 } y _ { 1 },1,1,1,1,95.084900
UN19_1049_em_710,ok,,182,708,C _ { 0 } = \frac { 3 } { 2 g ^ { 2 } } - \frac { 5 } { 2 g ^ { 2 } } \log { 2 } + \frac { 3 } { g ^ { 2 } } \log { g },C _ { 0 } = \frac { 3 } { 2 g ^ { 2 } } - \frac { 5 } { 2 g ^ { 2 } } \log 2 + \frac { 3 } { g ^ { 2 } } \log g,C _ { 0 } = \frac { 3 } { 2 g ^ { 2 } } - \frac { 5 } { 2 g ^ { 2 } } \log _ { 2 } + \frac { 5 } { 2 g ^ { 2 } } \log _ { 2 },0,0,0,0,150.079700
UN19_1041_em_599,ok,,188,385,\frac { 1 } { 2 } \cos 2 \alpha,\frac { 1 } { 2 } \cos 2 \alpha,\frac { 1 } { 2 } \cos 2 \alpha,1,1,1,1,71.416600
ISICal19_1204_em_799,ok,,73,182,3 \times n,3 \times n,3 \times n,1,1,1,1,19.516100
ISICal19_1206_em_839,ok,,69,294,c \rightarrow c + d a,c \rightarrow c + d a,c \rightarrow c + 2 a,0,0,0,0,29.043500
ISICal19_1210_em_874,ok,,48,126,x + a,x + a,x + a,1,1,1,1,177.698000
UN19_1015_em_197,ok,,145,322,\lim _ { b \rightarrow \pm \infty } h ( b ) = 0,\lim \limits _ { b \rightarrow \pm \infty } h ( b ) = 0,\lim _ { b \rightarrow \pm \infty } h ( b ) = 0,1,1,0,1,37.594600
UN19_1031_em_438,ok,,101,338,g = q \tan \theta,g = q \tan \theta,g = q \tan \theta,1,1,1,1,22.095800
UN19_1048_em_697,ok,,93,191,- \cos \theta,- \cos \theta,- \cos \theta,1,1,1,1,20.656200
UN19wb_1103_em_915,ok,,197,223,( \frac { B } { A + 1 } ) ^ { \frac { 1 } { n + 1 } },( \frac { B } { A + 1 } ) ^ { \frac { 1 } { n + 1 } },( \frac { B } { A + 1 } ) ^ { n + 1 },0,0,0,0,195.135700
UN19wb_1108_em_991,ok,,89,401,"X = 0 . 1 , 0 . 2 \ldots","X = 0 . 1 , 0 . 2 \ldots","X = 0 . 1 , 0 . 2 \ldots",1,1,1,1,83.516300
UN19wb_1119_em_1160,ok,,119,370,\sum _ { i } p _ { i } = \sum _ { i } p _ { i } ^ { 2 } = 1,\sum \limits _ { i } p _ { i } = \sum \limits _ { i } p _ { i } ^ { 2 } = 1,\sum _ { i } p _ { i } = \sum _ { i } p _ { i } ^ { 2 } = 1,1,1,0,1,101.165200
UN19wb_1118_em_1148,ok,,123,395,"Y ( x , z ) = \sum _ { n } x _ { n } z ^ { - n - h _ { x } }","Y ( x , z ) = \sum \limits _ { n } x _ { n } z ^ { - n - h _ { x } }","Y ( x , z ) = \sum _ { n } x _ { n } z ^ { - n - h _ { x } }",1,1,0,1,95.532000
UN19_1049_em_712,ok,,129,689,3 2 x ^ { 6 } - 4 8 x ^ { 4 } + 1 8 x ^ { 2 } - 1,3 2 x ^ { 6 } - 4 8 x ^ { 4 } + 1 8 x ^ { 2 } - 1,3 2 x ^ { 6 } - 4 8 x ^ { 4 } + 1 8 x ^ { 2 } - 1,1,1,1,1,49.488400
UN19_1001_em_10,ok,,95,479,1 / ( \cos \alpha ) ^ { 2 } - ( \tan \alpha ) ^ { 2 } = 1,1 / ( \cos \alpha ) ^ { 2 } - ( \tan \alpha ) ^ { 2 } = 1,1 / \cos x ) ^ { 2 } - ( \tan \alpha ) ^ { 2 } = 1,0,0,0,0,53.633600
UN19_1006_em_80,ok,,161,620,H = \sqrt { \frac { 5 } { 2 } } ( \frac { 1 } { ( x - 1 ) } + \frac { 1 } { 2 } ),H = \sqrt { \frac { 5 } { 2 } } ( \frac { 1 } { ( x - 1 ) } + \frac { 1 } { 2 } ),H = \sqrt { \frac { 5 } { 2 } } ( \frac { 1 } { ( x - 1 ) } + \frac { 1 } { 2 } ),1,1,1,1,131.059200
UN19wb_1106_em_961,ok,,143,281,\sqrt { F _ { a b } F ^ { a b } },\sqrt { F _ { a b } F ^ { a b } },\sqrt { F _ { a b } F ^ { a b } },1,1,1,1,96.169300
UN19_1012_em_168,ok,,151,480,\sqrt { - g } = \sqrt { h },\sqrt { - g } = \sqrt { h },\sqrt { - g } = \sqrt { h },1,1,1,1,92.203300
ISICal19_1201_em_755,ok,,97,364,g ( x ) = \beta _ { a b } x ^ { a } x ^ { b },g ( x ) = \beta _ { a b } x ^ { a } x ^ { b },g ( x ) = \beta _ { a b ^ { x ^ { a } } } b ^ { x ^ { a } } x ^ { b },0,0,0,0,55.588500
UN19_1046_em_667,ok,,132,354,\int d A _ { 2 } X _ { 7 } = \int A _ { 2 } X _ { 8 },\int d A _ { 2 } X _ { 7 } = \int A _ { 2 } X _ { 8 },\int d l _ { 2 } x _ { 7 } = \int t _ { k } x _ { 8 },0,0,0,0,100.983600
UN19_1019_em_255,ok,,185,466,\frac { 1 } { m _ { p } } = \lim _ { p \rightarrow 0 } \frac { 1 } { p } \frac { d p _ { 0 } } { d p },\frac { 1 } { m _ { p } } = \lim \limits _ { p \rightarrow 0 } \frac { 1 } { p } \frac { d p _ { 0 } } { d p },\frac { 1 } { m _ { r } } = \lim _ { p \rightarrow 0 } \frac { 1 } { r } d,0,0,0,0,202.474800
ISICal19_1204_em_808,ok,,138,585,x _ { i } - x = y \tan \theta _ { i },x _ { i } - x = y \tan \theta _ { i },x _ { i } - x = y \tan \theta _ { i },1,1,1,1,119.158200
UN19wb_1103_em_917,ok,,125,455,"( + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , - \frac { 1 } { 2 } )","( + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , - \frac { 1 } { 2 } )","( + \frac { 1 } { 2 } + \frac { 1 } { 2 } , + \frac { 1 } { 2 } ) + \frac { 1 } { 2 } , - \frac { 1 } { 2 } )",0,0,0,0,63.360400
UN19wb_1119_em_1162,ok,,89,758,( y + 1 ) ( c y ^ { 2 } + 1 ) ( c y ^ { 3 } + 3 c y ^ { 2 } - 2 y - 3 ) = 0,( y + 1 ) ( c y ^ { 2 } + 1 ) ( c y ^ { 3 } + 3 c y ^ { 2 } - 2 y - 3 ) = 0,( y + 1 ) ( ( y ^ { 2 } + 1 ) ( c y ^ { 2 } + 3 c y ^ { 2 } - 2 y - 3 ) = 0,0,0,0,0,252.110500
UN19wb_1108_em_993,ok,,93,204,x ^ { 4 } - x ^ { 5 },x ^ { 4 } - x ^ { 5 },x ^ { 4 } - x ^ { s },0,0,0,0,28.096500
UN19wb_1121_em_1188,ok,,84,266,z = \int d y a ^ { - 1 } ( y ),z = \int d y a ^ { - 1 } ( y ),z = \int d y a ^ { - 1 } ( y ),1,1,1,1,32.755500
